ENSG00000120563;ENSP00000364650;74.7423;Homo_sapiens;Homo_sapiens;32A
ENSSTOG00000006872;ENSSTOP00000006136;87.8378;Ictidomys_tridecemlineatus;Homo_sapiens;32A
ENSLLTG00000010951;ENSLLTP00000014284;27.8146;Laticauda_laticaudata;Homo_sapiens;32A
ENSLAFG00000014906;ENSLAFP00000012485;81.7568;Loxodonta_africana;Homo_sapiens;32A
ENSLCNG00005010084;ENSLCNP00005015381;86.4865;Lynx_canadensis;Homo_sapiens;32A
ENSMMUG00000047021;ENSMMUP00000059090;94.3299;Macaca_mulatta;Homo_sapiens;32A
ENSMLEG00000033813;ENSMLEP00000019177;94.3299;Mandrillus_leucophaeus;Homo_sapiens;32A
ENSMUGG00000023529;ENSMUGP00000028357;77.7027;Meriones_unguiculatus;Homo_sapiens;32A
ENSMAUG00000005276;ENSMAUP00000004240;77.7027;Mesocricetus_auratus;Homo_sapiens;32A
ENSMICG00000041494;ENSMICP00000044844;87.8378;Microcebus_murinus;Homo_sapiens;32A
ENSMOCG00000000563;ENSMOCP00000000714;79.0541;Microtus_ochrogaster;Homo_sapiens;32A
ENSMMSG00000021407;ENSMMSP00000028546;85.1351;Moschus_moschiferus;Homo_sapiens;32A
ENSMUSG00000024233;ENSMUSP00000025076;74.3243;Mus_musculus;Homo_sapiens;32A
ENSMPUG00000015070;ENSMPUP00000014959;87.1622;Mustela_putorius_furo;Homo_sapiens;32A
ENSNVIG00000011773;ENSNVIP00000015011;87.8378;Neovison_vison;Homo_sapiens;32A
ENSNSUG00000001209;ENSNSUP00000001382;41.7323;Notechis_scutatus;Homo_sapiens;32A
ENSNPEG00000004879;ENSNPEP00000006547;47.2222;Nothoprocta_perdicaria;Homo_sapiens;32A
ENSOPRG00000008694;ENSOPRP00000007956;67.0157;Ochotona_princeps;Homo_sapiens;32A
ENSODEG00000003690;ENSODEP00000004865;75.7962;Octodon_degus;Homo_sapiens;32A
ENSOANG00000006043;ENSOANP00000009625;52.2876;Ornithorhynchus_anatinus;Homo_sapiens;32A
ENSOCUG00000017738;ENSOCUP00000042891;54.7619;Oryctolagus_cuniculus;Homo_sapiens;32A
ENSOARG00000015113;ENSOARP00000016213;85.8108;Ovis_aries;Homo_sapiens;32A
ENSPTRG00000049519;ENSPTRP00000050711;100.0;Pan_troglodytes;Homo_sapiens;32A
ENSPLOG00000000819;ENSPLOP00000001093;86.4865;Panthera_leo;Homo_sapiens;32A
ENSPANG00000022921;ENSPANP00000020081;94.3299;Papio_anubis;Homo_sapiens;32A
ENSPEMG00000019546;ENSPEMP00000022076;80.4054;Peromyscus_maniculatus_bairdii;Homo_sapiens;32A
ENSPCTG00005003138;ENSPCTP00005004355;81.6327;Physeter_catodon;Homo_sapiens;32A
ENSPMRG00000018579;ENSPMRP00000028750;43.8776;Podarcis_muralis;Homo_sapiens;32A
ENSPVIG00000022023;ENSPVIP00000029891;26.6129;Pogona_vitticeps;Homo_sapiens;32A
ENSPPYG00000002180;ENSPPYP00000002539;96.4103;Pongo_abelii;Homo_sapiens;32A
ENSPTXG00000008498;ENSPTXP00000012067;31.2925;Pseudonaja_textilis;Homo_sapiens;32A
ENSPVAG00000007722;ENSPVAP00000007292;40.8284;Pteropus_vampyrus;Homo_sapiens;32A
ENSPNAG00000021068;ENSPNAP00000015065;39.2857;Pygocentrus_nattereri;Homo_sapiens;32A
ENSRNOG00000016295;ENSRNOP00000021901;73.6487;Rattus_norvegicus;Homo_sapiens;32A
ENSRFEG00010003569;ENSRFEP00010005192;85.1351;Rhinolophus_ferrumequinum;Homo_sapiens;32A
ENSSMRG00000019380;ENSSMRP00000025058;23.8889;Salvator_merianae;Homo_sapiens;32A
ENSSGRG00000031330;ENSSGRP00000060268;44.1379;Sinocyclocheilus_grahami;Homo_sapiens;32A
ENSSARG00000001471;ENSSARP00000001339;43.8503;Sorex_araneus;Homo_sapiens;32A
ENSSCUG00000014843;ENSSCUP00000020232;46.0177;Struthio_camelus_australis;Homo_sapiens;32A
ENSSSUG00005022448;ENSSSUP00005034985;85.8108;Suricata_suricatta;Homo_sapiens;32A
ENSSSCG00000035848;ENSSSCP00000011751;85.8108;Sus_scrofa;Homo_sapiens;32A
ENSTGEG00000000115;ENSTGEP00000000082;96.6216;Theropithecus_gelada;Homo_sapiens;32A
ENSTBEG00000004175;ENSTBEP00000003616;71.7277;Tupaia_belangeri;Homo_sapiens;32A
ENSTTRG00000014861;ENSTTRP00000014089;69.6809;Tursiops_truncatus;Homo_sapiens;32A
ENSUMAG00000015896;ENSUMAP00000021726;87.8378;Ursus_maritimus;Homo_sapiens;32A
ENSVKKG00000008970;ENSVKKP00000012948;34.6774;Varanus_komodoensis;Homo_sapiens;32A
ENSVPAG00000006494;ENSVPAP00000006029;46.5608;Vicugna_pacos;Homo_sapiens;32A
ENSVVUG00000002064;ENSVVUP00000002601;85.8108;Vulpes_vulpes;Homo_sapiens;32A
ENSAMEG00000015110;ENSAMEP00000015981;77.9783;Ailuropoda_melanoleuca;Homo_sapiens;24A
ENSBBBG00000011081;ENSBBBP00000001967;79.562;Bison_bison_bison;Homo_sapiens;24A
ENSBTAG00000008540;ENSBTAP00000004059;77.6199;Bos_taurus;Homo_sapiens;24A
ENSCJAG00000012008;ENSCJAP00000055618;89.9329;Callithrix_jacchus;Homo_sapiens;24A
ENSCDRG00005014227;ENSCDRP00005020438;78.5586;Camelus_dromedarius;Homo_sapiens;24A
ENSCAFG00000049337;ENSCAFP00000054911;71.7514;Canis_lupus_familiaris;Homo_sapiens;24A
ENSCHIG00000014819;ENSCHIP00000013368;77.6199;Capra_hircus;Homo_sapiens;24A
ENSCCNG00000018167;ENSCCNP00000017874;79.2419;Castor_canadensis;Homo_sapiens;24A
ENSCWAG00000002901;ENSCWAP00000003700;79.562;Catagonus_wagneri;Homo_sapiens;24A
ENSCATG00000037974;ENSCATP00000029472;91.8919;Cercocebus_atys;Homo_sapiens;24A
ENSCSRG00000017255;ENSCSRP00000022910;61.0738;Chelydra_serpentina;Homo_sapiens;24A
ENSCLAG00000002646;ENSCLAP00000003710;77.6173;Chinchilla_lanigera;Homo_sapiens;24A
ENSCSAG00000012377;ENSCSAP00000008564;94.5848;Chlorocebus_sabaeus;Homo_sapiens;24A
ENSCHOG00000010529;ENSCHOP00000009315;42.4955;Choloepus_hoffmanni;Homo_sapiens;24A
ENSCCEG00000006886;ENSCCEP00000006427;52.8986;Cyanistes_caeruleus;Homo_sapiens;24A
ENSDNOG00000036200;ENSDNOP00000030857;74.8214;Dasypus_novemcinctus;Homo_sapiens;24A
ENSDLEG00000013591;ENSDLEP00000018707;76.9366;Delphinapterus_leucas;Homo_sapiens;24A
ENSDORG00000011523;ENSDORP00000010829;76.3538;Dipodomys_ordii;Homo_sapiens;24A
ENSECAG00000016404;ENSECAP00000014593;80.5054;Equus_caballus;Homo_sapiens;24A
ENSEEUG00000006598;ENSEEUP00000006021;34.5055;Erinaceus_europaeus;Homo_sapiens;24A
ENSFCAG00000002851;ENSFCAP00000049523;79.4224;Felis_catus;Homo_sapiens;24A
ENSGFOG00000007414;ENSGFOP00000010671;58.9286;Geospiza_fortis;Homo_sapiens;24A
ENSGAGG00000021873;ENSGAGP00000030357;62.5806;Gopherus_agassizii;Homo_sapiens;24A
ENSGGOG00000001671;ENSGGOP00000001645;98.0072;Gorilla_gorilla;Homo_sapiens;24A
ENSG00000175003;ENSP00000355930;24.5487;Homo_sapiens;Homo_sapiens;24A
ENSSTOG00000009024;ENSSTOP00000008083;78.7273;Ictidomys_tridecemlineatus;Homo_sapiens;24A
ENSJHYG00000013324;ENSJHYP00000017430;53.719;Junco_hyemalis;Homo_sapiens;24A
ENSLLTG00000002538;ENSLLTP00000003373;44.2105;Laticauda_laticaudata;Homo_sapiens;24A
ENSLAFG00000011681;ENSLAFP00000009760;78.1588;Loxodonta_africana;Homo_sapiens;24A
ENSLCNG00005005262;ENSLCNP00005008002;79.2419;Lynx_canadensis;Homo_sapiens;24A
ENSMMUG00000015662;ENSMMUP00000032942;94.2238;Macaca_mulatta;Homo_sapiens;24A
ENSMVIG00005014787;ENSMVIP00005021009;55.2448;Manacus_vitellinus;Homo_sapiens;24A
ENSMLEG00000042980;ENSMLEP00000037815;94.3841;Mandrillus_leucophaeus;Homo_sapiens;24A
ENSMUGG00000007520;ENSMUGP00000008304;74.4604;Meriones_unguiculatus;Homo_sapiens;24A
ENSMAUG00000011380;ENSMAUP00000010508;74.5063;Mesocricetus_auratus;Homo_sapiens;24A
ENSMICG00000007625;ENSMICP00000047818;79.2419;Microcebus_murinus;Homo_sapiens;24A
ENSMOCG00000006138;ENSMOCP00000006491;76.0791;Microtus_ochrogaster;Homo_sapiens;24A
ENSMODG00000006918;ENSMODP00000042030;60.7535;Monodelphis_domestica;Homo_sapiens;24A
ENSMMSG00000002522;ENSMMSP00000003375;78.8707;Moschus_moschiferus;Homo_sapiens;24A
ENSMUSG00000023829;ENSMUSP00000024596;77.3381;Mus_musculus;Homo_sapiens;24A
ENSMPUG00000004685;ENSMPUP00000004648;79.4595;Mustela_putorius_furo;Homo_sapiens;24A
ENSNVIG00000010572;ENSNVIP00000013510;79.0614;Neovison_vison;Homo_sapiens;24A
ENSMEUG00000013363;ENSMEUP00000012190;44.0217;Notamacropus_eugenii;Homo_sapiens;24A
ENSOPRG00000003132;ENSOPRP00000002879;55.4511;Ochotona_princeps;Homo_sapiens;24A
ENSODEG00000007862;ENSODEP00000010535;77.2563;Octodon_degus;Homo_sapiens;24A
ENSOCUG00000002539;ENSOCUP00000002189;80.3604;Oryctolagus_cuniculus;Homo_sapiens;24A
ENSOARG00000004669;ENSOARP00000005002;76.5363;Ovis_aries;Homo_sapiens;24A
ENSPTRG00000018767;ENSPTRP00000032031;98.7319;Pan_troglodytes;Homo_sapiens;24A
ENSPLOG00000004002;ENSPLOP00000005472;80.1444;Panthera_leo;Homo_sapiens;24A
ENSPANG00000012323;ENSPANP00000018641;93.5018;Papio_anubis;Homo_sapiens;24A
ENSPMJG00000009431;ENSPMJP00000012231;58.9928;Parus_major;Homo_sapiens;24A
ENSPEMG00000013645;ENSPEMP00000013622;77.518;Peromyscus_maniculatus_bairdii;Homo_sapiens;24A
ENSPCIG00000019702;ENSPCIP00000026244;71.4801;Phascolarctos_cinereus;Homo_sapiens;24A
ENSPCTG00005003152;ENSPCTP00005004392;79.566;Physeter_catodon;Homo_sapiens;24A
ENSPPYG00000017150;ENSPPYP00000019207;95.8484;Pongo_abelii;Homo_sapiens;24A
ENSPCAG00000004351;ENSPCAP00000004079;64.9299;Procavia_capensis;Homo_sapiens;24A
ENSPVAG00000005337;ENSPVAP00000005054;76.1278;Pteropus_vampyrus;Homo_sapiens;24A
ENSRNOG00000016337;ENSRNOP00000022254;77.518;Rattus_norvegicus;Homo_sapiens;24A
ENSRFEG00010006710;ENSRFEP00010010037;81.1252;Rhinolophus_ferrumequinum;Homo_sapiens;24A
ENSSHAG00000016135;ENSSHAP00000019010;74.5487;Sarcophilus_harrisii;Homo_sapiens;24A
ENSSCAG00000011220;ENSSCAP00000015333;60.5263;Serinus_canaria;Homo_sapiens;24A
ENSSSUG00005006863;ENSSSUP00005010713;79.6029;Suricata_suricatta;Homo_sapiens;24A
ENSSSCG00000004041;ENSSSCP00000040595;77.6577;Sus_scrofa;Homo_sapiens;24A
ENSTGEG00000029034;ENSTGEP00000036490;94.1818;Theropithecus_gelada;Homo_sapiens;24A
ENSTTRG00000015688;ENSTTRP00000014863;72.0;Tursiops_truncatus;Homo_sapiens;24A
ENSUMAG00000011827;ENSUMAP00000016131;60.8379;Ursus_maritimus;Homo_sapiens;24A
ENSVPAG00000011907;ENSVPAP00000011080;43.3996;Vicugna_pacos;Homo_sapiens;24A
ENSVURG00010019132;ENSVURP00010024962;71.8919;Vombatus_ursinus;Homo_sapiens;24A
ENSVVUG00000001730;ENSVVUP00000002145;80.6859;Vulpes_vulpes;Homo_sapiens;24A
ENSZALG00000010500;ENSZALP00000012533;56.2963;Zonotrichia_albicollis;Homo_sapiens;24A
ENSANIG00000011952;ENSANIP00000017582;30.3571;Accipiter_nisus;Homo_sapiens;0A
ENSAMEG00000000616;ENSAMEP00000000639;76.8519;Ailuropoda_melanoleuca;Homo_sapiens;0A
ENSATEG00000001845;ENSATEP00000002576;32.4074;Anabas_testudineus;Homo_sapiens;0A
ENSAPLG00020016534;ENSAPLP00020023851;34.5455;Anas_platyrhynchos;Homo_sapiens;0A
ENSACDG00005009027;ENSACDP00005012227;34.5455;Anser_cygnoides;Homo_sapiens;0A
ENSAOWG00000011939;ENSAOWP00000017463;39.2523;Apteryx_owenii;Homo_sapiens;0A
ENSACCG00020010612;ENSACCP00020015467;30.6122;Aquila_chrysaetos_chrysaetos;Homo_sapiens;0A
ENSAMXG00000032942;ENSAMXP00000033852;37.6147;Astyanax_mexicanus;Homo_sapiens;0A
ENSBSLG00000002033;ENSBSLP00000003838;32.381;Betta_splendens;Homo_sapiens;0A
ENSBBBG00000009516;ENSBBBP00000000382;71.6814;Bison_bison_bison;Homo_sapiens;0A
ENSBTAG00000007194;ENSBTAP00000009465;71.6814;Bos_taurus;Homo_sapiens;0A
ENSCPUG00000019932;ENSCPUP00000029761;34.5455;Calidris_pugnax;Homo_sapiens;0A
ENSCJAG00000040403;ENSCJAP00000058044;90.0901;Callithrix_jacchus;Homo_sapiens;0A
ENSCPVG00000015346;ENSCPVP00000021213;25.6757;Camarhynchus_parvulus;Homo_sapiens;0A
ENSCDRG00005015564;ENSCDRP00005022433;74.3363;Camelus_dromedarius;Homo_sapiens;0A
ENSCAFG00000002574;ENSCAFP00000065789;52.0325;Canis_lupus_familiaris;Homo_sapiens;0A
ENSCHIG00000019738;ENSCHIP00000021408;69.9115;Capra_hircus;Homo_sapiens;0A
ENSCARG00000014787;ENSCARP00000033863;33.3333;Carassius_auratus;Homo_sapiens;0A
ENSCCNG00000027493;ENSCCNP00000028555;71.6981;Castor_canadensis;Homo_sapiens;0A
ENSCWAG00000011060;ENSCWAP00000014270;71.0526;Catagonus_wagneri;Homo_sapiens;0A
ENSCPOG00000006789;ENSCPOP00000006119;69.0266;Cavia_porcellus;Homo_sapiens;0A
ENSCATG00000035261;ENSCATP00000023396;94.6903;Cercocebus_atys;Homo_sapiens;0A
ENSCABG00000014623;ENSCABP00000019810;39.0909;Chelonoidis_abingdonii;Homo_sapiens;0A
ENSCLAG00000003462;ENSCLAP00000004874;65.5172;Chinchilla_lanigera;Homo_sapiens;0A
ENSCSAG00000001160;ENSCSAP00000016854;95.5357;Chlorocebus_sabaeus;Homo_sapiens;0A
ENSCPBG00000010384;ENSCPBP00000013931;37.2727;Chrysemys_picta_bellii;Homo_sapiens;0A
ENSCHAG00000012799;ENSCHAP00000026308;32.1101;Clupea_harengus;Homo_sapiens;0A
ENSCJPG00005006820;ENSCJPP00005007389;36.5217;Coturnix_japonica;Homo_sapiens;0A
ENSCCEG00000012459;ENSCCEP00000012966;29.9065;Cyanistes_caeruleus;Homo_sapiens;0A
ENSCSEG00000004694;ENSCSEP00000007274;19.7861;Cynoglossus_semilaevis;Homo_sapiens;0A
ENSCCRG00000033629;ENSCCRP00000062466;33.3333;Cyprinus_carpio;Homo_sapiens;0A
ENSDNOG00000033082;ENSDNOP00000020751;83.8095;Dasypus_novemcinctus;Homo_sapiens;0A
ENSDLEG00000021590;ENSDLEP00000030326;72.5664;Delphinapterus_leucas;Homo_sapiens;0A
ENSDCDG00000033457;ENSDCDP00000057187;34.8214;Denticeps_clupeoides;Homo_sapiens;0A
ENSDORG00000015916;ENSDORP00000014973;75.2381;Dipodomys_ordii;Homo_sapiens;0A
ENSDNVG00000015974;ENSDNVP00000022960;37.3832;Dromaius_novaehollandiae;Homo_sapiens;0A
ENSECAG00000018081;ENSECAP00000015604;77.6786;Equus_caballus;Homo_sapiens;0A
ENSEGOG00005014340;ENSEGOP00005017863;35.7798;Erythrura_gouldiae;Homo_sapiens;0A
ENSFCAG00000006182;ENSFCAP00000056643;38.6139;Felis_catus;Homo_sapiens;0A
ENSFALG00000003844;ENSFALP00000004007;32.7273;Ficedula_albicollis;Homo_sapiens;0A
ENSGALG00000027269;ENSGALP00000070841;35.4545;Gallus_gallus;Homo_sapiens;0A
ENSGFOG00000010961;ENSGFOP00000016105;25.6757;Geospiza_fortis;Homo_sapiens;0A
ENSGAGG00000017929;ENSGAGP00000024564;38.1818;Gopherus_agassizii;Homo_sapiens;0A
ENSGGOG00000011520;ENSGGOP00000011232;98.2143;Gorilla_gorilla;Homo_sapiens;0A
ENSG00000044012;ENSP00000361662;96.4286;Homo_sapiens;Homo_sapiens;0A
ENSIPUG00000020614;ENSIPUP00000030499;35.1852;Ictalurus_punctatus;Homo_sapiens;0A
ENSSTOG00000027358;ENSSTOP00000019982;78.3784;Ictidomys_tridecemlineatus;Homo_sapiens;0A
ENSJHYG00000004654;ENSJHYP00000005738;34.2105;Junco_hyemalis;Homo_sapiens;0A
ENSLBEG00000012679;ENSLBEP00000016384;29.0909;Labrus_bergylta;Homo_sapiens;0A
ENSLOCG00000003438;ENSLOCP00000004072;29.6296;Lepisosteus_oculatus;Homo_sapiens;0A
ENSLSDG00000016358;ENSLSDP00000023242;26.6667;Lonchura_striata_domestica;Homo_sapiens;0A
ENSLAFG00000007516;ENSLAFP00000006320;55.2632;Loxodonta_africana;Homo_sapiens;0A
ENSLCNG00005008887;ENSLCNP00005013536;79.4643;Lynx_canadensis;Homo_sapiens;0A
ENSMMUG00000018965;ENSMMUP00000024953;96.4286;Macaca_mulatta;Homo_sapiens;0A
ENSMVIG00005002433;ENSMVIP00005003110;34.8624;Manacus_vitellinus;Homo_sapiens;0A
ENSMLEG00000036630;ENSMLEP00000024900;95.5357;Mandrillus_leucophaeus;Homo_sapiens;0A
ENSMGAG00000017385;ENSMGAP00000019681;35.4545;Meleagris_gallopavo;Homo_sapiens;0A
ENSMUNG00000012916;ENSMUNP00000016778;28.6957;Melopsittacus_undulatus;Homo_sapiens;0A
ENSMUGG00000026630;ENSMUGP00000032020;40.6667;Meriones_unguiculatus;Homo_sapiens;0A
ENSMAUG00000010390;ENSMAUP00000009143;70.0935;Mesocricetus_auratus;Homo_sapiens;0A
ENSMICG00000011582;ENSMICP00000010531;75.8929;Microcebus_murinus;Homo_sapiens;0A
ENSMOCG00000011621;ENSMOCP00000011374;67.5926;Microtus_ochrogaster;Homo_sapiens;0A
ENSMODG00000017324;ENSMODP00000021621;47.7064;Monodelphis_domestica;Homo_sapiens;0A
ENSMMSG00000004328;ENSMMSP00000005814;69.9115;Moschus_moschiferus;Homo_sapiens;0A
ENSMUSG00000032978;ENSMUSP00000043203;66.0377;Mus_musculus;Homo_sapiens;0A
ENSMPUG00000014055;ENSMPUP00000013949;72.4138;Mustela_putorius_furo;Homo_sapiens;0A
ENSMLUG00000005765;ENSMLUP00000005269;74.3363;Myotis_lucifugus;Homo_sapiens;0A
ENSNVIG00000016106;ENSNVIP00000020550;64.8;Neovison_vison;Homo_sapiens;0A
ENSMEUG00000004183;ENSMEUP00000003810;50.6329;Notamacropus_eugenii;Homo_sapiens;0A
ENSNMEG00000017439;ENSNMEP00000020311;36.1111;Numida_meleagris;Homo_sapiens;0A
ENSODEG00000001838;ENSODEP00000002361;52.1008;Octodon_degus;Homo_sapiens;0A
ENSOTSG00005028578;ENSOTSP00005059357;33.3333;Oncorhynchus_tshawytscha;Homo_sapiens;0A
ENSOANG00000038486;ENSOANP00000034269;46.2264;Ornithorhynchus_anatinus;Homo_sapiens;0A
ENSOCUG00000011637;ENSOCUP00000010005;38.6905;Oryctolagus_cuniculus;Homo_sapiens;0A
ENSOARG00000020380;ENSOARP00000021886;69.9115;Ovis_aries;Homo_sapiens;0A
ENSPTRG00000000604;ENSPTRP00000001043;98.2143;Pan_troglodytes;Homo_sapiens;0A
ENSPLOG00000011763;ENSPLOP00000016088;77.6786;Panthera_leo;Homo_sapiens;0A
ENSPANG00000006448;ENSPANP00000002947;96.4286;Papio_anubis;Homo_sapiens;0A
ENSPMJG00000009235;ENSPMJP00000011974;33.0275;Parus_major;Homo_sapiens;0A
ENSPSTG00000009278;ENSPSTP00000013125;23.3533;Pavo_cristatus;Homo_sapiens;0A
ENSPCEG00000014597;ENSPCEP00000018746;38.1818;Pelusios_castaneus;Homo_sapiens;0A
ENSPEMG00000018121;ENSPEMP00000020015;64.486;Peromyscus_maniculatus_bairdii;Homo_sapiens;0A
ENSPCIG00000034711;ENSPCIP00000055167;48.6239;Phascolarctos_cinereus;Homo_sapiens;0A
ENSPCTG00005000211;ENSPCTP00005000263;75.2212;Physeter_catodon;Homo_sapiens;0A
ENSPVIG00000012442;ENSPVIP00000016086;40.8163;Pogona_vitticeps;Homo_sapiens;0A
ENSPPYG00000001474;ENSPPYP00000001706;96.4286;Pongo_abelii;Homo_sapiens;0A
ENSPCAG00000008524;ENSPCAP00000007920;70.5357;Procavia_capensis;Homo_sapiens;0A
ENSPVAG00000010181;ENSPVAP00000009599;72.3214;Pteropus_vampyrus;Homo_sapiens;0A
ENSRNOG00000008979;ENSRNOP00000012062;64.1509;Rattus_norvegicus;Homo_sapiens;0A
ENSRFEG00010005559;ENSRFEP00010008120;67.8571;Rhinolophus_ferrumequinum;Homo_sapiens;0A
ENSSMRG00000008833;ENSSMRP00000011233;36.0825;Salvator_merianae;Homo_sapiens;0A
ENSSHAG00000011930;ENSSHAP00000013951;50.9091;Sarcophilus_harrisii;Homo_sapiens;0A
ENSSFOG00015006009;ENSSFOP00015009215;35.7798;Scleropages_formosus;Homo_sapiens;0A
ENSSCAG00000003338;ENSSCAP00000004058;33.945;Serinus_canaria;Homo_sapiens;0A
ENSSGRG00000054196;ENSSGRP00000110115;34.2857;Sinocyclocheilus_grahami;Homo_sapiens;0A
ENSSSUG00005007318;ENSSSUP00005011406;77.6786;Suricata_suricatta;Homo_sapiens;0A
ENSSSCG00000003970;ENSSSCP00000004292;77.8761;Sus_scrofa;Homo_sapiens;0A
ENSTGUG00000026713;ENSTGUP00000025010;34.8624;Taeniopygia_guttata;Homo_sapiens;0A
ENSTMTG00000022310;ENSTMTP00000031014;38.1818;Terrapene_carolina_triunguis;Homo_sapiens;0A
ENSTGEG00000024995;ENSTGEP00000031202;96.4286;Theropithecus_gelada;Homo_sapiens;0A
ENSTTRG00000003603;ENSTTRP00000003378;69.9115;Tursiops_truncatus;Homo_sapiens;0A
ENSUMAG00000024389;ENSUMAP00000033840;71.1864;Ursus_maritimus;Homo_sapiens;0A
ENSVURG00010019669;ENSVURP00010025677;49.5413;Vombatus_ursinus;Homo_sapiens;0A
ENSVVUG00000002020;ENSVVUP00000002572;52.4194;Vulpes_vulpes;Homo_sapiens;0A
ENSZALG00000010731;ENSZALP00000012863;34.2105;Zonotrichia_albicollis;Homo_sapiens;0A
ENSANIG00000011448;ENSANIP00000016834;39.3443;Accipiter_nisus;Homo_sapiens;32B
ENSAMEG00000017083;ENSAMEP00000018050;83.432;Ailuropoda_melanoleuca;Homo_sapiens;32B
ENSACAG00000025194;ENSACAP00000018662;34.7561;Anolis_carolinensis;Homo_sapiens;32B
ENSAOWG00000018648;ENSAOWP00000027684;36.076;Apteryx_owenii;Homo_sapiens;32B
ENSACCG00020000964;ENSACCP00020001375;39.2;Aquila_chrysaetos_chrysaetos;Homo_sapiens;32B
ENSAMXG00000014017;ENSAMXP00000014422;43.0556;Astyanax_mexicanus;Homo_sapiens;32B
ENSBBBG00000012362;ENSBBBP00000019141;83.7838;Bison_bison_bison;Homo_sapiens;32B
ENSBTAG00000010330;ENSBTAP00000013640;83.7838;Bos_taurus;Homo_sapiens;32B
ENSCJAG00000044826;ENSCJAP00000024432;88.601;Callithrix_jacchus;Homo_sapiens;32B
ENSCDRG00005020290;ENSCDRP00005029644;81.7568;Camelus_dromedarius;Homo_sapiens;32B
ENSCAFG00000003964;ENSCAFP00000048106;71.8121;Canis_lupus_familiaris;Homo_sapiens;32B
ENSCHIG00000022034;ENSCHIP00000025137;84.4595;Capra_hircus;Homo_sapiens;32B
ENSCARG00000030246;ENSCARP00000067260;46.8966;Carassius_auratus;Homo_sapiens;32B
ENSCCNG00000004500;ENSCCNP00000004265;82.4324;Castor_canadensis;Homo_sapiens;32B
ENSCWAG00000019146;ENSCWAP00000025182;83.7838;Catagonus_wagneri;Homo_sapiens;32B
ENSCPOG00000000268;ENSCPOP00000000236;80.6122;Cavia_porcellus;Homo_sapiens;32B
ENSCATG00000035171;ENSCATP00000023194;92.7835;Cercocebus_atys;Homo_sapiens;32B
ENSCLAG00000015726;ENSCLAP00000022922;69.5122;Chinchilla_lanigera;Homo_sapiens;32B
ENSCSAG00000018118;ENSCSAP00000014136;92.228;Chlorocebus_sabaeus;Homo_sapiens;32B
ENSCHOG00000006879;ENSCHOP00000006091;60.9756;Choloepus_hoffmanni;Homo_sapiens;32B
